125026,9679	0,000	0,000	0,000
125026,9998	0,000	0,000	0,000
125027,0277	0,000	0,000	0,000
125027,0577	0,000	0,000	0,000
125027,0999	0,000	0,000	0,000
125027,1178	0,000	0,000	0,000
125027,1497	0,000	0,000	0,000
125027,1788	0,000	0,000	0,000
125027,2096	0,000	0,000	0,000
125027,2415	0,000	0,000	0,000
125027,2745	0,000	0,000	0,000
125027,3064	0,000	0,000	0,000
125027,3333	0,000	0,000	0,000
125027,3622	0,000	0,000	0,000
125027,3941	0,000	0,000	0,000
125027,4250	0,000	0,000	0,000
125027,4530	0,000	0,000	0,000
125027,4829	0,000	0,000	0,000
125027,5148	0,000	0,000	0,000
125027,5447	0,000	0,000	0,000
125027,5737	0,000	0,000	0,000
125027,6036	0,000	0,000	0,000
125027,6365	0,000	0,000	0,000
125027,6684	0,000	0,000	0,000
125027,6953	0,000	0,000	0,000
125027,7272	0,000	0,000	0,000
125027,7562	0,000	0,000	0,000
125027,7861	0,000	0,000	0,000
125027,8200	0,000	0,000	0,000
125027,8469	0,000	0,000	0,000
125027,8798	0,000	0,000	0,000
125027,9068	0,000	0,000	0,000
125027,9437	0,000	0,000	0,000
125027,9696	0,000	0,000	0,000
125027,9975	0,000	0,000	0,000
125028,0314	0,000	0,000	0,000
125028,0613	0,000	0,000	0,000
125028,0933	0,000	0,000	0,000
125028,1202	0,000	0,000	0,000
125028,1511	0,000	0,000	0,000
125028,1800	0,000	0,000	0,000
125028,2099	0,000	0,000	0,000
125028,2439	-594,000	0,000	567,000
125028,2818	-567,000	0,000	621,000
125028,3037	-594,000	0,000	648,000
125028,3346	-621,000	0,000	594,000
125028,3635	-594,000	0,000	675,000
125028,3945	-621,000	0,000	648,000
125028,4254	-648,000	0,000	621,000
125028,4553	-648,000	0,000	648,000
125028,5281	-648,000	0,000	648,000
125028,6029	-648,000	0,000	648,000
125028,6179	-648,000	0,000	702,000
125028,6394	-621,000	0,000	621,000
125028,6665	-621,000	0,000	594,000
125028,6984	-648,000	0,000	648,000
125028,7294	-648,000	0,000	648,000
125028,7613	-621,000	0,000	648,000
125028,7922	-621,000	0,000	648,000
125028,8221	-621,000	0,000	621,000
125028,8520	-648,000	-27,000	648,000
125028,8819	-648,000	0,000	702,000
125028,9216	-621,000	0,000	702,000
125029,1496	-648,000	0,000	648,000
125029,1537	-648,000	0,000	621,000
125029,1956	-648,000	0,000	621,000
125029,2177	-648,000	0,000	621,000
125029,2435	-648,000	0,000	702,000
125029,2778	-648,000	0,000	675,000
125029,3063	-648,000	-27,000	675,000
125029,3369	-648,000	0,000	675,000
125029,3689	-621,000	0,000	621,000
125029,4014	-648,000	0,000	675,000
125029,4313	-621,000	0,000	648,000
125029,4594	-621,000	0,000	621,000
125029,4893	-675,000	27,000	648,000
125029,5222	-621,000	0,000	648,000
125029,5502	-648,000	0,000	675,000
125029,5798	-648,000	0,000	621,000
125029,6147	-675,000	0,000	648,000
125029,6406	-648,000	0,000	648,000
125029,6705	-648,000	0,000	648,000
125029,7044	-648,000	0,000	621,000
125029,7316	-621,000	0,000	621,000
125029,7635	-648,000	0,000	675,000
125029,7956	-594,000	0,000	648,000
125029,8220	-648,000	0,000	648,000
125029,8550	-648,000	0,000	675,000
125029,8853	-648,000	-27,000	648,000
125029,9199	-648,000	0,000	648,000
125029,9455	-648,000	0,000	675,000
125029,9765	-648,000	0,000	648,000
