122050,0342	0,000	0,000	0,000
122050,0931	0,000	0,000	0,000
122050,1540	0,000	0,000	0,000
122050,2173	0,000	0,000	0,000
122050,2834	0,000	0,000	0,000
122050,3447	0,000	0,000	0,000
122050,4021	0,000	0,000	0,000
122050,4590	0,000	0,000	0,000
122050,5278	0,000	0,000	0,000
122050,5806	0,000	0,000	0,000
122050,6495	0,000	0,000	0,000
122050,7043	0,000	0,000	0,000
122050,7627	0,000	0,000	0,000
122050,8258	0,000	0,000	0,000
122050,8884	0,000	0,000	0,000
122050,9487	0,000	0,000	0,000
122051,0111	0,000	0,000	0,000
122051,0725	0,000	0,000	0,000
122051,1344	0,000	0,000	0,000
122051,1966	0,000	0,000	0,000
122051,2545	0,000	0,000	0,000
122051,3163	0,000	0,000	0,000
122051,3752	0,000	0,000	0,000
122051,4347	0,000	0,000	0,000
122051,4981	0,000	0,000	0,000
122051,5659	0,000	0,000	0,000
122051,6181	0,000	0,000	0,000
122051,6813	-621,000	0,000	648,000
122051,7403	-594,000	27,000	621,000
122051,8002	-621,000	-27,000	648,000
122051,8612	-675,000	0,000	621,000
122051,9243	-621,000	0,000	675,000
122051,9816	-621,000	-27,000	675,000
122052,0435	-621,000	0,000	594,000
122052,1053	-675,000	0,000	675,000
122052,1680	-648,000	0,000	621,000
122052,2478	-621,000	-27,000	648,000
122052,3004	-648,000	0,000	621,000
122052,3514	-621,000	0,000	621,000
122052,4109	-675,000	0,000	648,000
122052,4779	-621,000	0,000	621,000
122052,5388	-648,000	0,000	621,000
122052,5946	-648,000	0,000	648,000
122052,6574	-648,000	27,000	675,000
122052,7183	-648,000	-27,000	648,000
122052,7781	-621,000	0,000	648,000
122052,8380	-648,000	0,000	621,000
122052,8988	-621,000	0,000	648,000
122052,9596	-621,000	0,000	675,000
122053,0215	-648,000	0,000	621,000
122053,0783	-621,000	0,000	621,000
122053,1521	-621,000	0,000	675,000
122053,2020	-594,000	0,000	621,000
122053,2608	-648,000	0,000	675,000
122053,3227	-621,000	0,000	648,000
122053,3825	-648,000	0,000	648,000
122053,4433	-270,000	-729,000	999,000
122053,5211	-243,000	-810,000	999,000
122053,5650	-216,000	-729,000	999,000
122053,6268	-243,000	-702,000	1080,000
122053,6877	-243,000	-783,000	1053,000
122053,7495	-243,000	-729,000	999,000
122053,8094	-270,000	-729,000	1053,000
122053,8722	-243,000	-729,000	1053,000
122053,9290	324,000	-702,000	432,000
122054,0896	351,000	-729,000	351,000
122054,1358	351,000	-729,000	378,000
122054,1926	378,000	-729,000	351,000
122054,2474	378,000	-729,000	351,000
122054,3073	351,000	-783,000	378,000
122054,3681	378,000	-702,000	351,000
122054,4298	324,000	-783,000	351,000
122054,4914	351,000	-729,000	324,000
122054,5496	351,000	-783,000	351,000
122054,6101	351,000	-756,000	351,000
122054,6713	351,000	-756,000	324,000
122054,7326	351,000	-702,000	378,000
122054,7960	378,000	-702,000	351,000
122054,8526	351,000	-729,000	351,000
122054,9143	351,000	-729,000	351,000
122054,9751	351,000	-756,000	351,000
122055,0358	351,000	-756,000	378,000
122055,0966	945,000	-756,000	-81,000
122055,1668	945,000	-729,000	-243,000
122055,2215	1026,000	-810,000	-324,000
122055,2825	702,000	-54,000	-648,000
122055,3424	594,000	0,000	-648,000
122055,4043	621,000	0,000	-621,000
122055,4662	621,000	0,000	-648,000
122055,5246	648,000	0,000	-675,000
122055,5838	648,000	0,000	-675,000
122055,6458	621,000	0,000	-675,000
122055,7050	648,000	0,000	-729,000
122055,7704	648,000	0,000	-621,000
122055,8253	621,000	0,000	-648,000
122055,8871	621,000	0,000	-621,000
122055,9460	648,000	0,000	-648,000
122056,0069	621,000	0,000	-648,000
122056,0749	621,000	27,000	-621,000
122056,1294	648,000	27,000	-648,000
122056,1934	621,000	0,000	-621,000
122056,2694	621,000	0,000	-648,000
122056,3323	648,000	0,000	-675,000
122056,3950	621,000	0,000	-648,000
122056,6588	621,000	0,000	-702,000
122056,7046	621,000	0,000	-621,000
122056,7538	567,000	0,000	-567,000
122056,8133	621,000	0,000	-594,000
122056,8746	621,000	0,000	-675,000
122056,9338	594,000	0,000	-621,000
122057,0073	648,000	0,000	-621,000
122057,0561	675,000	0,000	-702,000
122057,1156	648,000	0,000	-621,000
122057,1774	594,000	0,000	-648,000
122057,2365	621,000	0,000	-621,000
122057,2968	648,000	0,000	-675,000
122057,3567	621,000	0,000	-648,000
122057,4195	621,000	-27,000	-648,000
122057,4784	621,000	-27,000	-648,000
122057,5391	621,000	0,000	-675,000
122057,6000	648,000	0,000	-648,000
122057,6618	621,000	0,000	-648,000
122057,7269	648,000	0,000	-648,000
122057,7838	594,000	0,000	-675,000
122057,8456	621,000	0,000	-648,000
122057,9045	648,000	0,000	-648,000
122057,9663	324,000	756,000	-918,000
122058,0262	270,000	702,000	-999,000
122058,0890	243,000	756,000	-999,000
122058,1479	243,000	756,000	-1080,000
122058,2137	270,000	702,000	-999,000
122058,2715	270,000	729,000	-1080,000
122058,3304	216,000	729,000	-1107,000
122058,3942	270,000	702,000	-999,000
122058,4510	243,000	756,000	-999,000
