120852,2360	0,000	0,000	0,000
120852,2624	0,000	0,000	0,000
120852,2933	0,000	0,000	0,000
120852,3242	0,000	0,000	0,000
120852,3529	0,000	0,000	0,000
120852,3830	0,000	0,000	0,000
120852,4121	0,000	0,000	0,000
120852,4434	0,000	0,000	0,000
120852,4738	0,000	0,000	0,000
120852,5041	0,000	0,000	0,000
120852,5349	0,000	0,000	0,000
120852,5646	0,000	0,000	0,000
120852,5988	0,000	0,000	0,000
120852,6256	0,000	0,000	0,000
120852,6597	0,000	0,000	0,000
120852,6939	0,000	0,000	0,000
120852,7159	0,000	0,000	0,000
120852,7488	0,000	0,000	0,000
120852,7767	0,000	0,000	0,000
120852,8066	0,000	0,000	0,000
120852,8375	0,000	0,000	0,000
120852,8704	0,000	0,000	0,000
120852,8994	0,000	0,000	0,000
120852,9305	0,000	0,000	0,000
120852,9599	0,000	0,000	0,000
120852,9903	0,000	0,000	0,000
120853,0220	0,000	0,000	0,000
120853,0511	0,000	0,000	0,000
120853,0801	0,000	0,000	0,000
120853,1117	0,000	0,000	0,000
120853,1399	0,000	0,000	0,000
120853,1730	0,000	0,000	0,000
120853,2009	0,000	0,000	0,000
120853,2416	0,000	0,000	0,000
120853,2619	0,000	0,000	0,000
120853,2918	0,000	0,000	0,000
120853,3220	0,000	0,000	0,000
120853,3519	0,000	0,000	0,000
120853,3833	0,000	0,000	0,000
120853,4133	0,000	0,000	0,000
120853,4452	0,000	0,000	0,000
120853,4741	0,000	0,000	0,000
120853,5107	-432,000	-405,000	-351,000
120853,5347	-459,000	-513,000	-459,000
120853,5636	-486,000	-486,000	-513,000
120853,5935	-486,000	-513,000	-486,000
120853,6244	-486,000	-513,000	-459,000
120853,6544	-486,000	-486,000	-486,000
120853,6872	-486,000	-513,000	-486,000
120853,7143	-540,000	-486,000	-486,000
120853,7495	-486,000	-432,000	-486,000
120853,7774	-513,000	-459,000	-486,000
120853,8059	-486,000	-513,000	-486,000
120853,8413	-486,000	-459,000	-486,000
120853,8703	-513,000	-486,000	-513,000
120853,8989	-513,000	-459,000	-513,000
120853,9280	-459,000	-513,000	-540,000
120853,9622	-459,000	-486,000	-513,000
120853,9922	-513,000	-486,000	-513,000
120854,0200	-486,000	-486,000	-540,000
120854,0510	-486,000	-486,000	-513,000
120854,0811	-459,000	-486,000	-513,000
120854,1115	-486,000	-540,000	-486,000
120854,1412	-486,000	-486,000	-513,000
120854,1714	-459,000	-486,000	-513,000
120854,2032	-513,000	-513,000	-486,000
120854,2316	-513,000	-486,000	-486,000
120854,2636	-486,000	-486,000	-459,000
120854,2925	-486,000	-486,000	-459,000
120854,3244	-567,000	-486,000	-459,000
120854,3533	-486,000	-459,000	-486,000
120854,3891	-513,000	-486,000	-486,000
120854,4151	-486,000	-513,000	-513,000
120854,4440	-486,000	-459,000	-486,000
120854,4762	-459,000	-486,000	-513,000
120854,5059	-486,000	-513,000	-486,000
120854,5361	-459,000	-513,000	-513,000
120854,5741	-513,000	-459,000	-459,000
120854,5993	-486,000	-459,000	-513,000
120854,6268	-459,000	-486,000	-513,000
120854,6731	-459,000	-486,000	-513,000
120854,6881	-486,000	-513,000	-540,000
120854,7177	-486,000	-513,000	-513,000
120854,7541	-459,000	-513,000	-459,000
120854,7993	-486,000	-486,000	-459,000
120854,8112	-486,000	-486,000	-486,000
120854,8411	-459,000	-486,000	-486,000
120854,8697	-486,000	-486,000	-513,000
120854,8996	-486,000	-540,000	-486,000
120854,9301	-486,000	-459,000	-459,000
120854,9611	-459,000	-540,000	-486,000
120854,9928	-513,000	-513,000	-486,000
120855,0207	-486,000	-486,000	-486,000
120855,0516	-486,000	-513,000	-540,000
120855,0826	-513,000	-459,000	-513,000
120855,1125	-459,000	-486,000	-513,000
120855,1444	-459,000	-486,000	-513,000
120855,1743	-486,000	-486,000	-513,000
120855,2042	-486,000	-486,000	-513,000
120855,2362	-486,000	-486,000	-513,000
120855,2651	-486,000	-459,000	-486,000
120855,2950	-486,000	-513,000	-513,000
120855,3269	-459,000	-540,000	-486,000
120855,3538	-486,000	-459,000	-486,000
120855,3877	-486,000	-540,000	-486,000
120855,4157	-459,000	-513,000	-459,000
120855,4446	-513,000	-486,000	-459,000
120855,4825	-486,000	-540,000	-486,000
120855,5114	-459,000	-486,000	-486,000
120855,5363	-459,000	-540,000	-486,000
120855,5663	-486,000	-486,000	-486,000
120855,5982	-513,000	-513,000	-486,000
120855,6331	-486,000	-513,000	-513,000
120855,6560	-486,000	-513,000	-459,000
120855,6919	-513,000	-486,000	-513,000
120855,7199	-486,000	-459,000	-486,000
120855,7488	-486,000	-459,000	-486,000
120855,7777	-486,000	-486,000	-513,000
120855,8076	-459,000	-459,000	-540,000
120855,8375	-459,000	-486,000	-486,000
120855,8705	-513,000	-486,000	-486,000
120855,9024	-486,000	-432,000	-486,000
120855,9293	-513,000	-459,000	-513,000
120855,9602	-432,000	-486,000	-513,000
120855,9901	-459,000	-486,000	-513,000
120856,0211	-486,000	-459,000	-513,000
120856,0520	-486,000	-486,000	-486,000
120856,1008	-486,000	-513,000	-459,000
120856,1118	-486,000	-486,000	-486,000
120856,1447	-486,000	-513,000	-513,000
120856,1716	-486,000	-486,000	-486,000
120856,2026	-459,000	-486,000	-513,000
120856,2345	-513,000	-513,000	-459,000
120856,2694	-486,000	-486,000	-486,000
120856,3103	-513,000	-486,000	-486,000
120856,3312	-486,000	-486,000	-459,000
120856,3542	-486,000	-459,000	-513,000
120856,3851	-486,000	-486,000	-459,000
120856,4150	-486,000	-513,000	-513,000
120856,4479	-513,000	-486,000	-486,000
120856,4758	-459,000	-459,000	-486,000
120856,5277	-486,000	-513,000	-486,000
120856,6115	-486,000	-486,000	-486,000
120856,6254	-486,000	-486,000	-513,000
120856,6454	-486,000	-486,000	-486,000
120856,6753	-486,000	-486,000	-513,000
120856,7202	-486,000	-486,000	-540,000
120856,7361	-486,000	-513,000	-486,000
120856,7651	-459,000	-486,000	-486,000
120856,7970	-459,000	-486,000	-486,000
120856,8269	-486,000	-486,000	-513,000
120856,8596	-513,000	-486,000	-486,000
120856,8875	-459,000	-486,000	-513,000
120856,9180	-486,000	-513,000	-513,000
120856,9485	-513,000	-486,000	-459,000
120856,9775	-513,000	-486,000	-459,000
120857,0087	-486,000	-513,000	-459,000
120857,0399	-486,000	-459,000	-486,000
120857,0712	-486,000	-486,000	-486,000
120857,1018	-486,000	-486,000	-486,000
120857,1350	-486,000	-513,000	-513,000
120857,1653	-459,000	-486,000	-486,000
120857,1946	-486,000	-486,000	-486,000
120857,2215	-513,000	-486,000	-513,000
120857,2544	-459,000	-459,000	-513,000
120857,2844	-486,000	-513,000	-513,000
