172611,7486	-0,906	0,224	0,170	1,000	8,022
172611,7646	-0,906	0,224	0,170	1,000	8,028
172611,7826	-0,906	0,224	0,170	1,000	8,029
172611,7985	-0,906	0,224	0,170	1,000	8,023
172611,8155	-0,906	0,224	0,170	1,000	8,018
172611,8318	-0,906	0,224	0,170	1,000	8,014
172611,8482	-0,906	0,224	0,170	1,000	8,027
172611,8651	-0,906	0,224	0,170	1,000	8,027
172611,8821	-0,906	0,224	0,170	1,000	8,024
172611,8981	-0,906	0,224	0,170	1,000	8,018
172611,9154	-0,906	0,224	0,170	1,000	8,018
172611,9322	-0,906	0,224	0,170	1,000	8,013
172611,9483	-0,906	0,224	0,170	1,000	8,021
172611,9653	-0,906	0,224	0,170	1,000	8,014
172611,9818	-0,906	0,224	0,170	1,000	8,021
172611,9987	-0,906	0,224	0,170	1,000	8,027
172612,0149	-0,906	0,224	0,170	1,000	8,022
172612,0314	-0,906	0,224	0,170	1,000	8,021
172612,0476	-0,906	0,224	0,170	1,000	8,026
172612,0656	-0,906	0,224	0,170	1,000	8,019
172612,0816	-0,906	0,224	0,170	1,000	8,023
172612,0985	-0,906	0,224	0,170	1,000	8,028
172612,1145	-0,906	0,224	0,170	1,000	8,022
172612,1316	-0,906	0,224	0,170	1,000	8,027
172612,1489	-0,906	0,224	0,170	1,000	8,022
172612,1648	-0,906	0,224	0,170	1,000	8,013
172612,1817	-0,906	0,224	0,170	1,000	8,019
172612,1988	-0,906	0,223	0,170	1,000	7,902
172612,2137	-0,906	0,224	0,170	1,000	8,023
172612,2306	-0,906	0,224	0,170	1,000	8,020
172612,2479	-0,906	0,224	0,170	1,000	8,018
172612,2640	-0,906	0,224	0,170	1,000	8,020
172612,2820	-0,906	0,224	0,170	1,000	8,031
172612,2977	-0,906	0,224	0,170	1,000	8,016
172612,3147	-0,906	0,224	0,170	1,000	8,028
172612,3316	-0,906	0,224	0,170	1,000	8,022
172612,3496	-0,906	0,224	0,170	1,000	8,024
172612,3645	-0,906	0,224	0,170	1,000	8,026
172612,3815	-0,906	0,224	0,170	1,000	8,028
172612,3984	-0,906	0,224	0,170	1,000	8,026
172612,4152	-0,906	0,223	0,170	1,000	7,898
172612,4322	-0,906	0,224	0,170	1,000	8,020
172612,4482	-0,906	0,224	0,170	1,000	8,021
172612,4651	-0,906	0,224	0,170	1,000	8,028
172612,4801	-0,906	0,224	0,170	1,000	8,028
172612,4961	-0,906	0,224	0,170	1,000	8,020
172612,5140	-0,906	0,224	0,170	1,000	8,012
172612,5300	-0,906	0,223	0,170	1,000	7,895
172612,5479	-0,906	0,224	0,170	1,000	8,018
172612,5649	-0,906	0,224	0,170	1,000	8,023
172612,5819	-0,906	0,223	0,170	1,000	7,899
172612,5979	-0,906	0,224	0,170	1,000	8,022
172612,6149	-0,906	0,224	0,170	1,000	8,017
172612,6308	-0,906	0,224	0,170	1,000	8,016
172612,6488	-0,906	0,224	0,170	1,000	8,023
172612,6657	-0,906	0,224	0,170	1,000	8,016
172612,6817	-0,906	0,224	0,170	1,000	8,020
172612,6977	-0,906	0,224	0,170	1,000	8,020
172612,7148	-0,906	0,224	0,170	1,000	8,026
172612,7312	-0,906	0,224	0,170	1,000	8,025
172612,7482	-0,906	0,224	0,170	1,000	8,026
172612,7641	-0,906	0,224	0,170	1,000	8,023
172612,7811	-0,906	0,224	0,170	1,000	8,031
172612,7981	-0,906	0,224	0,170	1,000	8,029
172612,8140	-0,906	0,224	0,170	1,000	8,024
172612,8313	-0,906	0,224	0,170	1,000	8,017
172612,8482	-0,906	0,224	0,170	1,000	8,024
172612,8642	-0,906	0,224	0,170	1,000	8,027
172612,8806	-0,906	0,224	0,170	1,000	8,021
172612,8976	-0,906	0,224	0,169	1,000	8,013
172612,9145	-0,905	0,224	0,170	1,000	7,943
172612,9315	-0,904	0,224	0,170	1,000	8,066
172612,9485	-0,903	0,224	0,170	1,000	8,231
172612,9651	-0,901	0,224	0,171	1,000	8,093
172612,9832	-0,899	0,224	0,171	1,000	8,174
172612,9982	-0,896	0,224	0,172	1,000	8,063
172613,0141	-0,893	0,224	0,172	1,000	8,042
172613,0309	-0,889	0,224	0,172	1,000	8,000
172613,0478	-0,885	0,224	0,172	1,000	8,019
172613,0648	-0,882	0,223	0,173	1,000	7,974
172613,0808	-0,878	0,223	0,173	1,000	8,129
172613,0978	-0,874	0,223	0,174	1,000	8,216
172613,1148	-0,870	0,223	0,174	1,000	8,344
172613,1318	-0,866	0,223	0,174	1,000	8,225
172613,1477	-0,863	0,223	0,174	1,000	8,256
172613,1647	-0,859	0,223	0,175	1,000	8,312
172613,1827	-0,856	0,223	0,175	1,000	8,414
172613,1997	-0,852	0,223	0,175	1,000	8,347
172613,2169	-0,849	0,223	0,175	1,000	8,444
172613,2309	-0,845	0,223	0,176	1,000	8,326
172613,2479	-0,842	0,223	0,176	1,000	8,491
172613,2649	-0,838	0,223	0,176	1,000	8,384
172613,2813	-0,835	0,223	0,177	1,000	8,527
172613,2973	-0,831	0,223	0,177	1,000	8,518
172613,3142	-0,827	0,223	0,178	1,000	8,573
172613,3318	-0,824	0,223	0,178	1,000	8,674
172613,3479	-0,820	0,223	0,178	1,000	8,604
172613,3649	-0,816	0,223	0,179	1,000	8,544
172613,3818	-0,812	0,223	0,179	1,000	8,463
172613,3978	-0,809	0,223	0,180	1,000	8,494
172613,4147	-0,805	0,223	0,180	1,000	8,513
172613,4318	-0,801	0,223	0,180	1,000	8,599
172613,4478	-0,798	0,223	0,181	1,000	8,575
172613,4647	-0,794	0,223	0,181	1,000	8,594
172613,4807	-0,790	0,223	0,182	1,000	8,675
172613,4966	-0,787	0,223	0,182	1,000	8,687
172613,5126	-0,783	0,223	0,183	1,000	8,672
172613,5316	-0,779	0,223	0,183	1,000	8,714
172613,5476	-0,776	0,223	0,184	1,000	8,720
172613,5645	-0,772	0,223	0,184	1,000	8,662
172613,5815	-0,768	0,223	0,184	1,000	8,655
172613,5985	-0,765	0,223	0,185	1,000	8,665
172613,6184	-0,761	0,223	0,186	1,000	8,619
172613,6334	-0,758	0,223	0,186	1,000	8,612
172613,6484	-0,754	0,223	0,186	1,000	8,697
172613,6653	-0,751	0,223	0,187	1,000	8,657
172613,6813	-0,747	0,223	0,187	1,000	8,724
172613,6983	-0,743	0,222	0,187	1,000	8,719
172613,7152	-0,740	0,223	0,188	1,000	8,789
172613,7312	-0,736	0,222	0,188	1,000	8,774
172613,7481	-0,732	0,222	0,189	1,000	8,864
172613,7652	-0,728	0,222	0,189	1,000	8,831
172613,7821	-0,725	0,222	0,190	1,000	8,733
172613,7982	-0,721	0,222	0,190	1,000	8,736
172613,8151	-0,717	0,222	0,191	1,000	8,614
172613,8312	-0,714	0,222	0,191	1,000	8,695
172613,8482	-0,710	0,222	0,191	1,000	8,724
172613,8652	-0,706	0,222	0,192	1,000	8,754
172613,8812	-0,703	0,222	0,192	1,000	8,749
172613,8986	-0,699	0,222	0,192	1,000	8,817
172613,9148	-0,696	0,222	0,193	1,000	8,809
172613,9337	-0,692	0,222	0,193	1,000	8,885
172613,9487	-0,688	0,222	0,194	1,000	8,867
172613,9646	-0,684	0,222	0,194	1,000	8,899
172613,9816	-0,680	0,222	0,195	1,000	8,973
172613,9985	-0,677	0,222	0,195	1,000	8,876
172614,0146	-0,673	0,222	0,195	1,000	8,904
172614,0315	-0,669	0,222	0,196	1,000	8,902
172614,0485	-0,665	0,222	0,196	1,000	8,945
172614,0654	-0,662	0,222	0,196	1,000	8,908
172614,0814	-0,658	0,222	0,196	1,000	8,993
172614,0994	-0,655	0,222	0,197	1,000	9,074
172614,1145	-0,651	0,222	0,197	1,000	9,044
172614,1315	-0,648	0,222	0,198	1,000	9,022
172614,1485	-0,644	0,222	0,198	1,000	9,071
172614,1655	-0,640	0,222	0,199	1,000	9,040
172614,1820	-0,637	0,222	0,199	1,000	9,127
172614,1985	-0,633	0,222	0,199	1,000	9,104
172614,2154	-0,629	0,222	0,200	1,000	9,102
172614,2314	-0,626	0,221	0,200	1,000	9,078
172614,2483	-0,622	0,221	0,201	1,000	9,095
172614,2653	-0,618	0,221	0,201	1,000	9,048
172614,2822	-0,615	0,221	0,202	1,000	9,077
172614,2982	-0,611	0,221	0,202	1,000	9,098
172614,3152	-0,607	0,221	0,202	1,000	9,064
172614,3312	-0,604	0,221	0,203	1,000	9,152
172614,3481	-0,600	0,221	0,203	1,000	9,132
172614,3651	-0,596	0,221	0,204	1,000	9,161
172614,3831	-0,593	0,221	0,204	1,000	9,181
172614,3980	-0,589	0,221	0,205	1,000	9,219
172614,4150	-0,585	0,221	0,206	1,000	9,241
172614,4329	-0,581	0,221	0,206	1,000	9,238
172614,4479	-0,578	0,221	0,206	1,000	9,167
172614,4649	-0,574	0,221	0,207	1,000	9,204
172614,4818	-0,571	0,221	0,207	1,000	9,174
172614,4969	-0,567	0,221	0,207	1,000	9,265
172614,5139	-0,564	0,221	0,208	1,000	9,319
172614,5298	-0,560	0,221	0,208	1,000	9,365
172614,5478	-0,557	0,221	0,208	1,000	9,349
172614,5648	-0,553	0,221	0,209	1,000	9,332
172614,5818	-0,549	0,221	0,209	1,000	9,312
172614,5977	-0,546	0,221	0,210	1,000	9,434
172614,6157	-0,542	0,221	0,211	1,000	9,462
172614,6317	-0,538	0,221	0,211	1,000	9,442
172614,6507	-0,535	0,221	0,212	1,000	9,432
172614,6656	-0,531	0,221	0,213	1,000	9,364
172614,6817	-0,527	0,221	0,213	1,000	9,334
172614,6987	-0,523	0,221	0,214	1,000	9,373
172614,7157	-0,520	0,221	0,214	1,000	9,313
172614,7316	-0,516	0,221	0,214	1,000	9,428
172614,7496	-0,513	0,221	0,215	1,000	9,415
172614,7646	-0,509	0,220	0,215	1,000	9,462
172614,7815	-0,506	0,220	0,215	1,000	9,435
172614,7985	-0,502	0,220	0,216	1,000	9,435
172614,8155	-0,498	0,220	0,216	1,000	9,473
172614,8316	-0,494	0,220	0,217	1,000	9,598
172614,8482	-0,491	0,220	0,217	1,000	9,600
172614,8651	-0,487	0,220	0,218	1,000	9,531
172614,8820	-0,484	0,220	0,218	1,000	9,536
172614,8985	-0,480	0,220	0,219	1,000	9,545
172614,9155	-0,476	0,220	0,219	1,000	9,566
172614,9314	-0,473	0,220	0,220	1,000	9,591
172614,9484	-0,469	0,220	0,220	1,000	9,640
172614,9644	-0,466	0,220	0,220	1,000	9,724
172614,9814	-0,462	0,220	0,221	1,000	9,720
172614,9973	-0,458	0,220	0,221	1,000	9,766
172615,0153	-0,455	0,220	0,221	1,000	9,798
172615,0312	-0,451	0,220	0,222	1,000	9,811
172615,0484	-0,447	0,220	0,222	1,000	9,910
172615,0644	-0,444	0,220	0,223	1,000	9,799
172615,0813	-0,440	0,220	0,223	1,000	9,854
172615,0985	-0,436	0,220	0,224	1,000	9,719
172615,1147	-0,433	0,220	0,224	1,000	9,717
172615,1317	-0,429	0,220	0,225	1,000	9,810
172615,1486	-0,426	0,220	0,225	1,000	9,838
172615,1656	-0,422	0,220	0,226	1,000	9,859
172615,1812	-0,418	0,220	0,226	1,000	9,772
172615,1981	-0,415	0,220	0,227	1,000	9,879
172615,2141	-0,411	0,220	0,227	1,000	9,808
172615,2311	-0,407	0,220	0,228	1,000	9,927
172615,2481	-0,403	0,220	0,228	1,000	9,889
172615,2660	-0,400	0,220	0,229	1,000	9,941
172615,2809	-0,396	0,220	0,229	1,000	9,974
172615,2983	-0,392	0,219	0,230	1,000	9,989
172615,3152	-0,388	0,219	0,230	1,000	10,009
172615,3312	-0,385	0,219	0,230	1,000	9,981
172615,3481	-0,381	0,219	0,231	1,000	10,049
172615,3671	-0,378	0,219	0,231	1,000	10,017
172615,3813	-0,374	0,219	0,231	1,000	10,145
172615,3983	-0,370	0,219	0,232	1,000	10,148
172615,4153	-0,367	0,219	0,232	1,000	10,093
172615,4323	-0,363	0,219	0,233	1,000	10,171
172615,4482	-0,360	0,219	0,233	1,000	10,138
172615,4643	-0,356	0,219	0,234	1,000	10,214
172615,4802	-0,352	0,219	0,234	1,000	10,079
172615,4959	-0,349	0,219	0,235	1,000	10,079
172615,5130	-0,345	0,219	0,235	1,000	10,094
172615,5299	-0,341	0,219	0,236	1,000	10,131
172615,5489	-0,337	0,219	0,236	1,000	10,101
172615,5648	-0,334	0,219	0,237	1,000	10,104
172615,5818	-0,330	0,219	0,237	1,000	10,211
172615,5988	-0,327	0,219	0,238	1,000	10,173
172615,6147	-0,323	0,219	0,238	1,000	10,176
172615,6317	-0,320	0,219	0,239	1,000	10,128
172615,6486	-0,316	0,219	0,239	1,000	10,118
172615,6653	-0,312	0,219	0,240	1,000	10,203
172615,6823	-0,308	0,219	0,240	1,000	10,277
172615,6983	-0,305	0,218	0,241	1,000	10,263
172615,7154	-0,301	0,219	0,241	1,000	10,260
172615,7320	-0,297	0,219	0,242	1,000	10,252
172615,7480	-0,293	0,218	0,242	1,000	10,236
172615,7649	-0,290	0,218	0,243	1,000	10,311
172615,7820	-0,286	0,218	0,243	1,000	10,267
172615,7979	-0,283	0,218	0,244	1,000	10,290
172615,8149	-0,279	0,218	0,244	1,000	10,322
172615,8312	-0,276	0,218	0,245	1,000	10,360
172615,8481	-0,272	0,218	0,245	1,000	10,260
172615,8650	-0,268	0,218	0,246	1,000	10,340
172615,8819	-0,265	0,218	0,247	1,000	10,343
172615,8979	-0,261	0,218	0,247	1,000	10,321
172615,9148	-0,257	0,218	0,248	1,000	10,397
172615,9318	-0,254	0,218	0,248	1,000	80,935
172615,9478	-0,250	0,218	0,249	1,000	10,353
172615,9647	-0,246	0,218	0,249	1,000	10,373
172615,9817	-0,243	0,218	0,249	1,000	10,411
172615,9986	-0,239	0,218	0,250	1,000	10,472
172616,0156	-0,236	0,218	0,250	1,000	10,444
172616,0315	-0,232	0,218	0,251	1,000	10,511
172616,0485	-0,229	0,218	0,251	1,000	10,524
172616,0654	-0,225	0,218	0,252	1,000	10,522
172616,0844	-0,222	0,218	0,252	1,000	80,803
172616,0983	-0,218	0,218	0,253	1,000	10,548
172616,1153	-0,214	0,218	0,253	1,000	10,695
172616,1312	-0,210	0,218	0,254	1,000	80,792
172616,1482	-0,207	0,218	0,255	1,000	10,607
172616,1652	-0,203	0,218	0,255	1,000	10,630
172616,1871	-0,200	0,218	0,256	1,000	10,616
172616,2011	-0,196	0,218	0,256	1,000	10,588
172616,2150	-0,193	0,218	0,257	1,000	80,748
172616,2310	-0,189	0,218	0,257	1,000	10,636
172616,2489	-0,185	0,218	0,258	1,000	10,700
172616,2649	-0,182	0,218	0,258	1,000	80,620
172616,2818	-0,178	0,218	0,258	1,000	10,776
172616,2978	-0,175	0,218	0,259	1,000	10,783
172616,3148	-0,171	0,218	0,259	1,000	10,832
172616,3307	-0,167	0,218	0,260	1,000	10,899
172616,3467	-0,163	0,218	0,260	1,000	10,883
172616,3636	-0,160	0,218	0,261	1,000	80,515
172616,3816	-0,156	0,218	0,262	1,000	80,556
172616,3985	-0,152	0,218	0,262	1,000	10,781
172616,4155	-0,149	0,218	0,263	1,000	10,774
172616,4314	-0,145	0,218	0,263	1,000	80,512
172616,4484	-0,141	0,217	0,264	1,000	10,836
172616,4644	-0,138	0,218	0,264	1,000	80,544
172616,4803	-0,134	0,218	0,265	1,000	80,529
172616,4963	-0,131	0,218	0,265	1,000	10,886
172616,5122	-0,127	0,217	0,266	1,000	10,915
172616,5312	-0,123	0,217	0,266	1,000	80,448
172616,5471	-0,119	0,217	0,267	1,000	10,947
172616,5641	-0,116	0,217	0,268	1,000	11,061
172616,5810	-0,112	0,217	0,268	1,000	11,002
172616,5980	-0,108	0,217	0,269	1,000	10,902
172616,6140	-0,104	0,217	0,269	1,000	10,965
172616,6309	-0,101	0,217	0,270	1,000	10,930
172616,6479	-0,097	0,217	0,271	1,000	10,985
172616,6648	-0,094	0,217	0,271	1,000	80,407
172616,6808	-0,090	0,217	0,272	1,000	10,958
172616,6977	-0,087	0,217	0,272	1,000	11,111
172616,7157	-0,083	0,217	0,273	1,000	80,254
172616,7316	-0,080	0,217	0,273	1,000	80,312
172616,7476	-0,076	0,217	0,274	1,000	80,275
172616,7645	-0,072	0,217	0,274	1,000	11,116
172616,7815	-0,069	0,217	0,275	1,000	11,079
172616,7975	-0,065	0,217	0,276	1,000	80,307
172616,8164	-0,061	0,217	0,276	1,000	10,990
172616,8314	-0,057	0,217	0,277	1,000	11,007
172616,8483	-0,054	0,217	0,277	1,000	11,032
172616,8643	-0,050	0,217	0,278	1,000	11,020
172616,8802	-0,047	0,217	0,278	1,000	11,063
172616,8972	-0,043	0,217	0,279	1,000	10,989
172616,9141	-0,040	0,217	0,280	1,000	80,339
172616,9311	-0,036	0,217	0,280	1,000	11,015
172616,9471	-0,033	0,217	0,281	1,000	10,990
172616,9640	-0,029	0,217	0,281	1,000	80,318
172616,9810	-0,025	0,217	0,282	1,000	80,242
172616,9979	-0,021	0,217	0,283	1,000	11,124
172617,0149	-0,018	0,217	0,283	1,000	11,023
172617,0308	-0,014	0,217	0,284	1,000	80,360
172617,0478	-0,010	0,217	0,284	1,000	11,046
172617,0637	-0,007	0,216	0,285	1,000	80,300
172617,0807	-0,003	0,216	0,286	1,000	80,315
172617,0977	0,001	0,216	0,286	1,000	11,139
172617,1146	0,004	0,216	0,286	1,000	11,174
172617,1316	0,008	0,216	0,287	1,000	11,190
172617,1475	0,011	0,216	0,288	1,000	80,182
172617,1655	0,015	0,216	0,288	1,000	11,217
172617,1804	0,018	0,216	0,289	1,000	11,300
172617,1974	0,022	0,216	0,289	1,000	11,353
172617,2143	0,026	0,216	0,290	1,000	79,968
172617,2303	0,029	0,216	0,290	1,000	80,052
172617,2473	0,033	0,216	0,291	1,000	11,275
172617,2642	0,037	0,216	0,291	1,000	11,282
172617,2812	0,041	0,216	0,291	1,000	11,359
172617,2981	0,044	0,216	0,292	1,000	11,391
172617,3141	0,047	0,216	0,292	1,000	11,426
172617,3310	0,051	0,216	0,293	1,000	11,446
172617,3470	0,054	0,216	0,293	1,000	79,942
172617,3639	0,058	0,216	0,294	1,000	11,425
172617,3809	0,062	0,216	0,294	1,000	11,443
172617,3979	0,065	0,216	0,295	1,000	79,763
172617,4158	0,069	0,216	0,295	1,000	11,570
172617,4308	0,073	0,216	0,296	1,000	11,633
172617,4477	0,076	0,216	0,297	1,000	11,593
172617,4657	0,080	0,216	0,297	1,000	79,811
172617,4846	0,084	0,216	0,298	1,000	79,770
172617,4956	0,087	0,216	0,298	1,000	11,609
172617,5125	0,091	0,215	0,299	1,000	11,651
172617,5315	0,095	0,215	0,300	1,000	11,562
172617,5475	0,098	0,215	0,300	1,000	11,674
172617,5654	0,102	0,215	0,300	1,000	11,694
172617,5814	0,105	0,215	0,301	1,000	11,747
172617,5983	0,109	0,215	0,301	1,000	79,559
172617,6153	0,112	0,215	0,302	1,000	11,753
172617,6312	0,116	0,215	0,302	1,000	11,879
172617,6482	0,120	0,215	0,303	1,000	11,874
172617,6651	0,124	0,215	0,303	1,000	11,752
172617,6811	0,127	0,215	0,304	1,000	11,780
172617,6981	0,131	0,215	0,304	1,000	11,759
172617,7150	0,135	0,215	0,305	1,000	11,761
172617,7320	0,138	0,215	0,305	1,000	11,765
172617,7479	0,142	0,215	0,306	1,000	11,846
172617,7649	0,145	0,215	0,306	1,000	79,487
172617,7818	0,149	0,215	0,307	1,000	79,436
172617,7988	0,152	0,215	0,308	1,000	79,461
172617,8147	0,156	0,215	0,308	1,000	11,881
172617,8317	0,160	0,215	0,309	1,000	11,943
172617,8487	0,163	0,215	0,309	1,000	12,033
172617,8656	0,167	0,215	0,310	1,000	11,985
172617,8816	0,171	0,215	0,310	1,000	12,093
