175020,1135	0,015	-0,051	1,025	-0,806	0,282	0,081	-0,391	-0,185	0,076
175020,1185	0,014	-0,050	1,025	-0,765	0,363	0,013	-0,394	-0,182	0,079
175020,1305	0,014	-0,050	1,026	-0,826	0,483	0,040	-0,394	-0,185	0,076
175020,1404	0,014	-0,050	1,025	-0,786	0,181	-0,188	-0,394	-0,182	0,079
175020,1454	0,014	-0,051	1,025	-0,645	0,060	-0,188	-0,391	-0,185	0,076
175020,1574	0,014	-0,050	1,025	-0,645	0,181	-0,040	-0,394	-0,185	0,076
175020,1654	0,014	-0,050	1,025	-0,624	0,222	-0,054	-0,391	-0,182	0,079
175020,1694	0,014	-0,050	1,025	-0,745	0,161	-0,107	-0,391	-0,185	0,076
175020,1813	0,014	-0,050	1,026	-0,745	0,201	0,040	-0,394	-0,185	0,079
175020,1893	0,014	-0,050	1,025	-1,168	0,141	-0,081	-0,391	-0,185	0,079
175020,1933	0,014	-0,050	1,025	-1,108	0,302	0,027	-0,391	-0,182	0,076
175020,2053	0,014	-0,050	1,025	-0,866	0,121	0,148	-0,391	-0,182	0,079
175020,2132	0,014	-0,050	1,025	-0,987	0,222	0,081	-0,391	-0,185	0,076
175020,2182	0,014	-0,050	1,025	-1,027	0,121	-0,242	-0,391	-0,185	0,076
175020,2302	0,014	-0,050	1,025	-0,745	0,363	-0,013	-0,394	-0,182	0,079
175020,2392	0,014	-0,050	1,025	-0,725	0,342	-0,027	-0,391	-0,182	0,079
175020,2432	0,015	-0,050	1,025	-0,725	0,181	-0,081	-0,391	-0,182	0,079
175020,2551	0,014	-0,050	1,025	-1,088	0,201	0,081	-0,391	-0,185	0,076
175020,2641	0,014	-0,050	1,026	-0,947	0,081	0,107	-0,394	-0,182	0,079
175020,2681	0,013	-0,050	1,026	-0,806	0,181	0,054	-0,391	-0,182	0,079
175020,2801	0,015	-0,050	1,025	-0,725	0,222	0,081	-0,391	-0,185	0,079
175020,2880	0,014	-0,050	1,025	-1,148	0,403	-0,094	-0,394	-0,182	0,076
175020,2920	0,014	-0,050	1,025	-0,786	0,121	-0,107	-0,391	-0,182	0,076
175020,3050	0,013	-0,050	1,026	-0,947	0,242	0,134	-0,391	-0,182	0,076
175020,3140	0,014	-0,050	1,026	-0,685	0,040	0,054	-0,394	-0,185	0,076
175020,3180	0,015	-0,051	1,026	-0,806	0,161	0,067	-0,394	-0,182	0,079
175020,3309	0,014	-0,050	1,026	-0,906	0,322	-0,054	-0,391	-0,185	0,076
175020,3389	0,014	-0,050	1,025	-0,886	0,040	0,094	-0,394	-0,185	0,079
175020,3429	0,014	-0,051	1,025	-0,624	-0,101	-0,228	-0,394	-0,185	0,079
175020,3559	0,014	-0,051	1,025	-0,604	-0,222	0,107	-0,391	-0,185	0,079
175020,3638	0,015	-0,051	1,025	-0,866	0,020	0,161	-0,391	-0,185	0,076
175020,3678	0,014	-0,051	1,025	-0,765	0,141	0,040	-0,391	-0,185	0,076
175020,3798	0,014	-0,051	1,026	-0,765	0,161	-0,107	-0,391	-0,185	0,076
175020,3878	0,014	-0,050	1,026	-0,725	-0,181	-0,443	-0,391	-0,182	0,076
175020,3928	0,014	-0,050	1,026	-0,665	-0,141	-0,322	-0,391	-0,182	0,076
175020,4057	0,015	-0,050	1,025	-0,806	0,101	-0,148	-0,391	-0,182	0,079
175020,4137	0,015	-0,051	1,025	-0,947	0,101	-0,242	-0,391	-0,185	0,079
175020,4187	0,015	-0,050	1,026	-0,927	0,141	-0,081	-0,391	-0,185	0,079
175020,4307	0,015	-0,051	1,025	-0,906	0,242	0,188	-0,391	-0,182	0,076
175020,4386	0,014	-0,049	1,026	-0,745	0,081	-0,067	-0,391	-0,182	0,079
175020,4426	0,014	-0,049	1,026	-0,624	0,060	-0,040	-0,391	-0,182	0,079
175020,4556	0,015	-0,051	1,026	-0,765	0,201	-0,027	-0,394	-0,182	0,079
175020,4636	0,015	-0,050	1,026	-0,846	-0,060	0,389	-0,391	-0,185	0,076
175020,4686	0,014	-0,050	1,026	-0,786	-0,222	0,389	-0,391	-0,185	0,076
175020,4805	0,014	-0,050	1,025	-0,866	0,121	0,081	-0,391	-0,182	0,079
175020,4895	0,015	-0,050	1,024	-0,725	0,020	0,107	-0,391	-0,185	0,076
175020,4935	0,015	-0,050	1,025	-0,504	-0,081	0,201	-0,394	-0,185	0,079
175020,5075	0,014	-0,051	1,025	-0,745	0,262	0,013	-0,391	-0,182	0,076
175020,5164	0,014	-0,051	1,025	-0,866	0,201	-0,188	-0,391	-0,185	0,076
175020,5204	0,014	-0,050	1,026	-0,604	0,262	-0,094	-0,391	-0,182	0,079
175020,5324	0,014	-0,051	1,025	-0,806	0,282	-0,134	-0,391	-0,185	0,076
175020,5404	0,014	-0,051	1,025	-0,705	0,242	-0,174	-0,391	-0,182	0,079
175020,5444	0,014	-0,049	1,025	-0,624	-0,101	-0,161	-0,391	-0,182	0,076
175020,5573	0,014	-0,049	1,025	-0,645	-0,040	-0,027	-0,391	-0,185	0,076
175020,5663	0,014	-0,051	1,025	-0,544	0,060	-0,067	-0,391	-0,185	0,076
175020,5703	0,014	-0,051	1,025	-0,443	-0,060	-0,067	-0,391	-0,185	0,076
175020,5842	0,014	-0,050	1,025	-0,786	0,040	-0,242	-0,391	-0,182	0,079
175020,5922	0,015	-0,050	1,025	-0,947	0,060	-0,013	-0,391	-0,185	0,076
175020,5962	0,015	-0,051	1,025	-0,786	0,222	0,174	-0,391	-0,185	0,076
175020,6092	0,015	-0,050	1,025	-0,866	0,282	-0,040	-0,394	-0,185	0,076
175020,6172	0,014	-0,050	1,025	-0,685	0,201	0,067	-0,391	-0,185	0,079
175020,6211	0,014	-0,050	1,025	-0,584	0,081	-0,054	-0,391	-0,185	0,079
175020,6341	0,014	-0,050	1,026	-0,906	0,363	0,013	-0,391	-0,182	0,079
175020,6421	0,014	-0,050	1,026	-0,927	0,363	0,228	-0,394	-0,185	0,079
175020,6461	0,015	-0,050	1,026	-0,645	-0,060	0,081	-0,394	-0,185	0,079
175020,6590	0,014	-0,050	1,025	-0,665	0,081	0,268	-0,391	-0,182	0,079
175020,6680	0,014	-0,049	1,025	-0,906	-0,181	0,027	-0,391	-0,185	0,076
175020,6720	0,015	-0,050	1,025	-0,866	0,101	-0,040	-0,391	-0,185	0,076
175020,6850	0,014	-0,050	1,026	-0,906	0,201	0,040	-0,391	-0,182	0,079
175020,6930	0,013	-0,050	1,026	-0,866	-0,262	-0,013	-0,391	-0,185	0,076
175020,6969	0,014	-0,050	1,025	-0,765	-0,020	0,174	-0,391	-0,182	0,079
175020,7089	0,015	-0,049	1,025	-0,765	0,161	0,161	-0,391	-0,185	0,076
175020,7169	0,014	-0,050	1,025	-0,786	0,201	0,067	-0,391	-0,182	0,076
175020,7209	0,014	-0,049	1,025	-0,685	-0,141	0,054	-0,391	-0,185	0,079
175020,7329	0,013	-0,051	1,026	-0,544	0,282	-0,268	-0,394	-0,185	0,079
175020,7418	0,014	-0,050	1,025	-0,765	0,222	-0,161	-0,391	-0,185	0,079
175020,7468	0,014	-0,050	1,025	-0,725	0,121	-0,362	-0,391	-0,185	0,079
175020,7598	0,015	-0,051	1,025	-0,987	0,363	-0,148	-0,394	-0,185	0,079
175020,7688	0,014	-0,050	1,026	-1,007	-0,081	-0,174	-0,391	-0,185	0,076
175020,7727	0,014	-0,050	1,025	-0,665	-0,081	-0,107	-0,391	-0,185	0,076
175020,7857	0,014	-0,050	1,025	-0,604	0,181	0,148	-0,391	-0,182	0,076
175020,7937	0,014	-0,051	1,025	-0,967	0,242	-0,040	-0,391	-0,182	0,076
175020,7977	0,014	-0,050	1,025	-0,786	0,121	-0,107	-0,391	-0,185	0,079
175020,8096	0,015	-0,050	1,025	-0,685	0,141	0,215	-0,391	-0,182	0,079
175020,8186	0,014	-0,050	1,025	-0,826	0,342	0,188	-0,391	-0,185	0,079
175020,8226	0,014	-0,050	1,025	-0,705	0,060	0,040	-0,391	-0,182	0,076
175020,8346	0,015	-0,051	1,025	-0,604	0,040	-0,174	-0,391	-0,182	0,076
175020,8426	0,014	-0,050	1,025	-0,604	0,141	0,215	-0,391	-0,182	0,082
175020,8465	0,014	-0,050	1,025	-0,846	0,222	0,094	-0,394	-0,185	0,076
175020,8585	0,013	-0,050	1,025	-0,443	0,081	0,094	-0,394	-0,185	0,076
175020,8665	0,015	-0,049	1,025	-0,987	0,322	-0,081	-0,394	-0,185	0,079
175020,8705	0,014	-0,050	1,025	-0,725	0,322	-0,121	-0,391	-0,182	0,079
175020,8834	0,014	-0,049	1,026	-0,806	0,101	-0,067	-0,394	-0,185	0,079
175020,8924	0,014	-0,049	1,026	-0,383	0,161	-0,255	-0,391	-0,182	0,079
175020,8964	0,014	-0,050	1,026	-0,927	0,342	-0,309	-0,391	-0,182	0,079
175020,9094	0,014	-0,050	1,026	-1,068	0,201	-0,040	-0,394	-0,185	0,079
175020,9174	0,014	-0,050	1,025	-0,786	0,081	-0,429	-0,391	-0,182	0,082
175020,9213	0,014	-0,050	1,025	-0,886	-0,020	-0,188	-0,391	-0,182	0,082
175020,9343	0,014	-0,050	1,025	-0,685	0,201	-0,161	-0,391	-0,185	0,079
175020,9423	0,015	-0,051	1,024	-0,685	0,101	-0,081	-0,391	-0,182	0,076
175020,9463	0,015	-0,051	1,025	-0,584	0,081	0,013	-0,391	-0,182	0,076
