173020,0545	0,148	0,220	1,273	1,000	-41,251
173020,0724	0,148	0,220	1,273	1,000	-41,247
173020,0834	0,148	0,220	1,273	1,000	-41,252
173020,0934	0,148	0,220	1,273	1,000	-41,264
173020,1044	0,148	0,220	1,273	1,000	-41,254
173020,1203	0,148	0,220	1,273	1,000	-41,239
173020,1363	0,148	0,220	1,273	1,000	-41,248
173020,1443	0,148	0,220	1,273	1,000	-41,255
173020,1612	0,148	0,220	1,273	1,000	-41,243
173020,1861	0,148	0,220	1,273	1,000	-41,241
173020,2031	0,148	0,220	1,273	1,000	-41,242
173020,2191	0,148	0,220	1,273	1,000	-41,245
173020,2370	0,148	0,220	1,273	1,000	-41,248
173020,2530	0,148	0,220	1,273	1,000	-41,241
173020,2699	0,148	0,220	1,273	1,000	-41,248
173020,2769	0,148	0,220	1,273	1,000	-41,241
173020,2948	0,148	0,220	1,273	1,000	-41,249
173020,3198	0,148	0,220	1,273	1,000	-41,249
173020,3357	0,148	0,220	1,273	1,000	-41,239
173020,3527	0,148	0,220	1,273	1,000	-41,247
173020,3696	0,148	0,220	1,273	1,000	-41,245
173020,3856	0,148	0,220	1,273	1,000	-41,251
173020,4026	0,148	0,220	1,273	1,000	-41,250
173020,4115	0,148	0,220	1,273	1,000	-41,248
173020,4275	0,148	0,220	1,273	1,000	-41,250
173020,4534	0,148	0,220	1,273	1,000	-41,255
173020,4694	0,148	0,220	1,273	1,000	-41,251
173020,4863	0,148	0,220	1,273	1,000	-41,246
173020,5013	0,148	0,220	1,273	1,000	-41,249
173020,5173	0,148	0,220	1,273	1,000	-41,239
173020,5342	0,148	0,220	1,273	1,000	-41,249
173020,5422	0,148	0,220	1,273	1,000	-41,247
173020,5601	0,148	0,220	1,273	1,000	-41,246
173020,5851	0,148	0,220	1,273	1,000	-41,251
173020,6020	0,148	0,220	1,273	1,000	-41,251
173020,6190	0,148	0,220	1,273	1,000	-41,257
173020,6359	0,148	0,220	1,273	1,000	-41,242
173020,6519	0,148	0,220	1,273	1,000	-41,242
173020,6718	0,148	0,220	1,273	1,000	-41,241
173020,6768	0,148	0,220	1,273	1,000	-41,244
173020,6938	0,148	0,220	1,273	1,000	-41,245
173020,7187	0,148	0,220	1,273	1,000	-41,241
173020,7357	0,148	0,220	1,273	1,000	-41,253
173020,7526	0,148	0,220	1,273	1,000	-41,245
173020,7686	0,148	0,220	1,273	1,000	-41,251
173020,7855	0,148	0,220	1,273	1,000	-41,247
173020,8025	0,148	0,220	1,273	1,000	-41,243
173020,8105	0,148	0,220	1,273	1,000	-41,251
173020,8274	0,148	0,220	1,273	1,000	-41,254
173020,8534	0,148	0,220	1,273	1,000	-41,250
