093913,0237	0,014	-0,056	1,023	-0,665	0,342	0,054	-0,327	-0,303	0,045
093913,0327	0,015	-0,056	1,023	-0,967	0,201	-0,201	-0,327	-0,303	0,048
093913,0417	0,015	-0,056	1,023	-0,665	0,302	-0,081	-0,327	-0,303	0,048
093913,0516	0,014	-0,056	1,023	-0,483	0,161	-0,134	-0,327	-0,303	0,045
093913,0616	0,015	-0,056	1,023	-0,947	-0,081	-0,295	0,000	0,000	0,000
093913,0706	0,015	-0,056	1,023	-1,047	0,262	-0,107	0,000	0,000	0,000
093913,0796	0,014	-0,056	1,024	-0,544	0,060	-0,174	0,000	0,000	0,000
093913,0885	0,015	-0,056	1,023	-0,665	0,161	-0,416	0,000	0,000	0,000
093913,0975	0,015	-0,056	1,023	-0,765	0,181	-0,228	-0,327	-0,303	0,048
093913,1075	0,015	-0,056	1,023	-0,685	0,222	-0,349	-0,327	-0,303	0,045
093913,1175	0,014	-0,057	1,024	-0,423	0,161	-0,134	-0,327	-0,303	0,048
093913,1266	0,015	-0,057	1,023	-0,705	0,101	-0,161	0,000	0,000	0,000
093913,1365	0,015	-0,056	1,023	-0,705	0,282	-0,349	0,000	0,000	0,000
093913,1455	0,015	-0,056	1,023	-0,685	0,242	-0,174	0,000	0,000	0,000
093913,1557	0,015	-0,057	1,023	-0,705	0,222	-0,121	0,000	0,000	0,000
093913,1647	0,014	-0,057	1,023	-0,786	0,222	-0,215	-0,327	-0,303	0,045
093913,1740	0,015	-0,057	1,023	-0,624	0,363	-0,295	-0,327	-0,303	0,045
093913,1840	0,015	-0,056	1,023	-0,826	0,403	-0,107	-0,327	-0,303	0,048
093913,1936	0,015	-0,057	1,023	-0,604	0,121	-0,067	-0,327	-0,303	0,045
093913,2026	0,014	-0,056	1,024	-0,846	0,181	0,000	0,000	0,000	0,000
093913,2119	0,014	-0,056	1,023	-0,725	0,201	0,000	0,000	0,000	0,000
093913,2209	0,014	-0,056	1,023	-0,665	0,222	-0,215	0,000	0,000	0,000
093913,2297	0,015	-0,056	1,023	-0,645	0,322	-0,215	0,000	0,000	0,000
093913,2397	0,015	-0,057	1,023	-0,524	-0,101	-0,027	-0,327	-0,303	0,048
093913,2494	0,015	-0,057	1,023	-0,866	0,363	-0,013	-0,327	-0,303	0,045
093913,2582	0,015	-0,057	1,023	-0,886	0,262	-0,174	-0,327	-0,303	0,045
093913,2672	0,015	-0,056	1,023	-0,705	0,020	-0,242	-0,327	-0,303	0,048
093913,2774	0,015	-0,056	1,023	-1,108	0,262	-0,295	0,000	0,000	0,000
093913,2858	0,014	-0,056	1,023	-0,786	0,282	-0,107	0,000	0,000	0,000
093913,2948	0,014	-0,056	1,022	-0,886	0,040	-0,107	-0,327	-0,303	0,045
093913,3035	0,015	-0,057	1,023	-0,725	0,101	-0,013	-0,327	-0,303	0,048
093913,3126	0,015	-0,057	1,023	-0,765	0,201	-0,228	-0,327	-0,303	0,045
093913,3226	0,016	-0,056	1,023	-0,806	0,020	-0,013	-0,327	-0,303	0,048
093913,3323	0,015	-0,056	1,023	-0,725	0,242	0,215	0,000	0,000	0,000
093913,3417	0,015	-0,056	1,023	-0,524	0,222	-0,215	0,000	0,000	0,000
093913,3513	0,016	-0,057	1,023	-0,886	0,302	-0,067	0,000	0,000	0,000
093913,3604	0,015	-0,056	1,023	-0,806	0,322	-0,188	0,000	0,000	0,000
093913,3693	0,015	-0,056	1,023	-0,342	0,081	-0,121	-0,327	-0,303	0,048
093913,3778	0,015	-0,056	1,024	-0,886	0,524	-0,228	-0,327	-0,303	0,045
093913,3875	0,015	-0,057	1,023	-0,947	0,060	-0,443	-0,327	-0,303	0,048
093913,3961	0,015	-0,056	1,023	-0,725	0,121	-0,134	0,000	0,000	0,000
093913,4065	0,015	-0,057	1,023	-0,504	0,000	-0,054	0,000	0,000	0,000
093913,4149	0,015	-0,057	1,023	-0,443	0,161	-0,040	0,000	0,000	0,000
093913,4239	0,015	-0,056	1,023	-0,624	0,141	-0,067	0,000	0,000	0,000
093913,4328	0,015	-0,057	1,023	-0,786	0,161	-0,268	-0,327	-0,303	0,045
093913,4423	0,015	-0,056	1,024	-0,866	0,363	-0,336	-0,327	-0,303	0,048
093913,4518	0,014	-0,056	1,023	-0,604	0,262	-0,201	-0,327	-0,303	0,045
093913,4614	0,014	-0,056	1,023	-0,665	0,201	-0,188	0,000	0,000	0,000
093913,4703	0,015	-0,056	1,023	-0,645	0,020	-0,081	0,000	0,000	0,000
093913,4793	0,015	-0,056	1,023	-0,302	0,101	-0,497	0,000	0,000	0,000
093913,4893	0,015	-0,056	1,024	-0,504	0,363	-0,161	-0,330	-0,303	0,045
093913,4976	0,015	-0,056	1,023	-0,765	0,201	-0,094	-0,327	-0,303	0,045
093913,5066	0,015	-0,057	1,023	-1,007	0,322	-0,040	-0,327	-0,303	0,048
093913,5169	0,014	-0,056	1,023	-1,068	0,262	-0,268	0,000	0,000	0,000
093913,5258	0,015	-0,055	1,023	-0,564	0,000	-0,362	0,000	0,000	0,000
093913,5360	0,015	-0,057	1,023	-0,604	0,504	0,174	-0,327	-0,303	0,045
093913,5449	0,014	-0,056	1,023	-0,725	0,423	-0,201	-0,327	-0,303	0,048
093913,5539	0,014	-0,056	1,023	-0,947	0,322	-0,040	-0,327	-0,303	0,045
093913,5629	0,015	-0,056	1,022	-0,866	0,201	-0,121	-0,327	-0,303	0,048
093913,5719	0,015	-0,056	1,023	-0,987	0,020	-0,215	0,000	0,000	0,000
093913,5808	0,015	-0,056	1,023	-0,725	0,060	-0,161	0,000	0,000	0,000
093913,5898	0,015	-0,057	1,023	-0,947	-0,060	-0,054	-0,327	-0,303	0,045
093913,5994	0,015	-0,057	1,023	-0,745	0,262	-0,027	-0,327	-0,303	0,045
093913,6083	0,015	-0,057	1,024	-0,806	0,302	0,094	-0,327	-0,303	0,045
093913,6173	0,015	-0,057	1,023	-0,685	0,222	-0,121	0,000	0,000	0,000
093913,6263	0,015	-0,057	1,023	-0,765	0,161	-0,107	0,000	0,000	0,000
093913,6355	0,015	-0,057	1,023	-0,806	0,121	-0,201	0,000	0,000	0,000
093913,6453	0,015	-0,056	1,023	-0,846	0,101	-0,107	-0,327	-0,303	0,048
093913,6542	0,015	-0,056	1,023	-0,725	0,363	-0,188	-0,327	-0,303	0,045
093913,6628	0,015	-0,056	1,024	-0,846	0,222	-0,309	0,000	0,000	0,000
093913,6721	0,015	-0,056	1,023	-0,866	0,222	-0,161	0,000	0,000	0,000
093913,6822	0,015	-0,056	1,023	-0,705	0,181	-0,121	0,000	0,000	0,000
093913,6908	0,015	-0,056	1,023	-0,826	0,302	0,040	0,000	0,000	0,000
093913,6998	0,015	-0,057	1,023	-0,624	0,181	-0,094	-0,327	-0,300	0,048
093913,7088	0,015	-0,056	1,023	-0,685	0,141	-0,228	-0,327	-0,303	0,042
093913,7181	0,015	-0,057	1,023	-0,886	-0,121	-0,161	-0,327	-0,303	0,048
093913,7285	0,015	-0,056	1,023	-0,584	0,242	-0,027	0,000	0,000	0,000
093913,7384	0,015	-0,057	1,024	-0,463	-0,081	-0,040	0,000	0,000	0,000
093913,7471	0,015	-0,057	1,023	-0,604	0,020	-0,121	0,000	0,000	0,000
093913,7564	0,014	-0,056	1,024	-0,685	0,443	-0,255	-0,327	-0,303	0,048
093913,7647	0,015	-0,057	1,023	-0,705	0,302	-0,174	-0,330	-0,303	0,048
093913,7750	0,015	-0,057	1,023	-0,624	-0,040	-0,134	-0,327	-0,303	0,045
093913,7840	0,015	-0,056	1,023	-0,645	0,242	-0,201	0,000	0,000	0,000
093913,7932	0,015	-0,056	1,024	-0,685	0,201	-0,188	0,000	0,000	0,000
093913,8029	0,015	-0,057	1,023	-0,725	0,161	-0,228	0,000	0,000	0,000
093913,8125	0,015	-0,057	1,023	-0,786	0,282	-0,336	-0,327	-0,303	0,048
093913,8210	0,016	-0,057	1,023	-0,665	0,262	-0,322	0,000	0,000	0,000
093913,8300	0,015	-0,057	1,024	-0,443	-0,081	-0,309	-0,324	-0,303	0,045
093913,8393	0,014	-0,057	1,024	-0,463	0,181	-0,309	-0,324	-0,303	0,045
093913,8476	0,015	-0,056	1,023	-0,705	0,101	0,121	0,000	0,000	0,000
093913,8573	0,014	-0,057	1,024	-0,685	0,000	0,094	0,000	0,000	0,000
093913,8658	0,015	-0,056	1,023	-0,524	0,383	-0,174	-0,324	-0,303	0,045
093913,8750	0,014	-0,056	1,023	-0,765	0,000	-0,040	-0,324	-0,303	0,045
093913,8836	0,015	-0,057	1,023	-0,685	-0,020	-0,121	-0,324	-0,303	0,048
093913,8927	0,015	-0,056	1,023	-0,564	0,000	-0,242	-0,324	-0,303	0,045
093913,9016	0,015	-0,055	1,024	-0,604	0,262	-0,027	0,000	0,000	0,000
093913,9118	0,015	-0,057	1,023	-0,584	0,040	0,000	0,000	0,000	0,000
093913,9205	0,015	-0,057	1,023	-0,564	0,161	0,054	0,000	0,000	0,000
093913,9295	0,015	-0,057	1,023	-0,765	0,101	-0,134	-0,324	-0,303	0,045
093913,9399	0,015	-0,057	1,024	-0,866	0,161	-0,107	-0,324	-0,303	0,048
093913,9499	0,015	-0,057	1,023	-1,047	0,383	-0,201	-0,324	-0,303	0,045
093913,9589	0,015	-0,056	1,023	-0,967	0,181	-0,295	-0,324	-0,303	0,048
093913,9693	0,014	-0,056	1,024	-0,624	-0,060	0,094	0,000	0,000	0,000
093913,9781	0,015	-0,056	1,023	-0,645	-0,040	-0,107	0,000	0,000	0,000
093913,9871	0,015	-0,057	1,023	-0,866	-0,060	-0,121	0,000	0,000	0,000
093913,9964	0,015	-0,057	1,024	-0,504	0,262	-0,161	-0,324	-0,303	0,048
093914,0052	0,015	-0,056	1,023	-0,363	0,060	-0,094	-0,324	-0,303	0,045
093914,0149	0,016	-0,057	1,024	-0,322	0,101	-0,107	-0,324	-0,303	0,045
093914,0238	0,016	-0,056	1,023	-0,745	-0,040	-0,134	0,000	0,000	0,000
093914,0334	0,015	-0,057	1,023	-0,604	0,282	0,174	0,000	0,000	0,000
093914,0423	0,015	-0,056	1,023	-0,846	0,443	-0,228	0,000	0,000	0,000
093914,0512	0,015	-0,057	1,023	-0,765	0,161	0,040	0,000	0,000	0,000
093914,0606	0,015	-0,056	1,023	-0,786	0,282	0,121	-0,324	-0,303	0,048
093914,0708	0,015	-0,057	1,023	-0,927	0,201	0,013	-0,324	-0,303	0,045
093914,0802	0,015	-0,057	1,023	-0,786	0,242	0,040	-0,327	-0,300	0,048
093914,0893	0,015	-0,056	1,023	-0,645	0,322	-0,094	0,000	0,000	0,000
093914,0976	0,015	-0,057	1,023	-0,604	0,161	-0,242	0,000	0,000	0,000
093914,1068	0,015	-0,057	1,023	-0,564	0,141	0,027	0,000	0,000	0,000
093914,1158	0,015	-0,056	1,023	-0,423	0,000	0,228	-0,324	-0,303	0,048
093914,1256	0,015	-0,057	1,023	-0,806	0,000	-0,054	-0,324	-0,303	0,048
093914,1349	0,014	-0,056	1,024	-0,725	-0,060	-0,228	-0,324	-0,303	0,045
093914,1441	0,015	-0,056	1,023	-0,624	0,040	-0,228	-0,324	-0,303	0,048
093914,1542	0,015	-0,056	1,023	-0,806	0,262	-0,094	0,000	0,000	0,000
093914,1635	0,015	-0,057	1,023	-0,725	0,322	-0,322	0,000	0,000	0,000
093914,1726	0,015	-0,056	1,023	-0,806	0,101	-0,188	0,000	0,000	0,000
093914,1823	0,015	-0,056	1,023	-0,685	0,121	-0,094	0,000	0,000	0,000
093914,1911	0,015	-0,056	1,023	-0,483	0,282	-0,282	-0,324	-0,303	0,045
093914,2006	0,015	-0,057	1,023	-0,786	0,483	-0,148	0,000	0,000	0,000
093914,2115	0,015	-0,056	1,023	-0,987	0,342	-0,215	0,000	0,000	0,000
093914,2204	0,015	-0,057	1,023	-0,705	-0,222	-0,121	0,000	0,000	0,000
093914,2294	0,015	-0,057	1,023	-1,349	0,161	-0,134	0,000	0,000	0,000
093914,2384	0,015	-0,056	1,023	-0,806	0,000	0,054	-0,324	-0,303	0,048
093914,2472	0,014	-0,056	1,023	-1,047	0,141	-0,040	-0,324	-0,303	0,045
093914,2562	0,014	-0,056	1,023	-0,665	0,181	-0,228	-0,324	-0,303	0,045
093914,2652	0,015	-0,056	1,023	-0,806	0,060	-0,242	0,000	0,000	0,000
093914,2737	0,015	-0,057	1,023	-0,826	0,081	0,027	0,000	0,000	0,000
093914,2827	0,014	-0,057	1,023	-0,947	0,121	0,134	0,000	0,000	0,000
093914,2923	0,015	-0,056	1,024	-0,685	0,282	0,054	0,000	0,000	0,000
093914,3013	0,015	-0,057	1,023	-0,564	0,101	-0,121	-0,324	-0,303	0,048
093914,3114	0,015	-0,057	1,023	-0,564	0,262	-0,013	-0,324	-0,303	0,045
093914,3204	0,015	-0,056	1,023	-0,665	0,181	-0,054	-0,324	-0,303	0,048
093914,3293	0,015	-0,057	1,023	-0,906	0,282	-0,040	-0,324	-0,303	0,048
093914,3383	0,014	-0,057	1,023	-0,886	0,242	-0,242	0,000	0,000	0,000
093914,3473	0,014	-0,056	1,023	-0,886	0,463	-0,309	0,000	0,000	0,000
093914,3562	0,015	-0,056	1,023	-0,624	0,363	-0,456	0,000	0,000	0,000
093914,3652	0,015	-0,056	1,024	-0,685	-0,101	-0,255	0,000	0,000	0,000
093914,3742	0,015	-0,058	1,023	-0,584	0,141	0,094	-0,324	-0,303	0,045
093914,3841	0,015	-0,056	1,024	-0,786	0,363	-0,174	-0,324	-0,303	0,048
093914,3930	0,015	-0,056	1,023	-0,846	0,242	-0,067	-0,324	-0,303	0,045
093914,4030	0,014	-0,056	1,023	-0,705	0,040	-0,282	0,000	0,000	0,000
093914,4129	0,015	-0,056	1,023	-0,604	0,322	0,174	0,000	0,000	0,000
093914,4225	0,014	-0,056	1,024	-0,705	-0,040	-0,040	-0,327	-0,303	0,048
093914,4315	0,015	-0,057	1,023	-0,806	0,141	0,054	-0,324	-0,303	0,045
093914,4414	0,015	-0,057	1,023	-0,645	0,060	-0,201	-0,324	-0,303	0,048
093914,4502	0,015	-0,057	1,024	-0,745	0,121	-0,067	0,000	0,000	0,000
093914,4589	0,015	-0,057	1,024	-0,705	0,161	-0,134	0,000	0,000	0,000
093914,4677	0,015	-0,057	1,023	-1,027	0,000	-0,027	0,000	0,000	0,000
093914,4784	0,015	-0,057	1,022	-0,826	0,423	-0,242	-0,324	-0,303	0,048
093914,4876	0,015	-0,057	1,023	-0,463	0,242	-0,255	-0,324	-0,303	0,048
093914,4966	0,014	-0,056	1,024	-0,685	0,262	-0,174	-0,324	-0,303	0,045
093914,5075	0,014	-0,056	1,023	-0,624	0,342	-0,188	0,000	0,000	0,000
093914,5157	0,015	-0,057	1,024	-0,463	0,222	-0,174	0,000	0,000	0,000
093914,5252	0,014	-0,056	1,024	-0,544	0,201	-0,215	0,000	0,000	0,000
093914,5345	0,015	-0,056	1,023	-0,886	0,181	-0,054	-0,324	-0,303	0,045
093914,5437	0,015	-0,057	1,024	-0,765	0,383	-0,228	-0,324	-0,303	0,048
093914,5540	0,014	-0,057	1,024	-0,866	0,363	-0,081	-0,324	-0,303	0,045
093914,5635	0,015	-0,055	1,022	-0,685	0,222	-0,309	-0,324	-0,303	0,048
093914,5722	0,015	-0,057	1,023	-0,846	0,020	-0,134	0,000	0,000	0,000
093914,5806	0,015	-0,057	1,023	-0,624	0,020	-0,094	0,000	0,000	0,000
093914,5902	0,015	-0,055	1,023	-0,866	0,302	-0,188	0,000	0,000	0,000
093914,5996	0,015	-0,058	1,024	-0,705	0,544	-0,121	-0,324	-0,303	0,048
093914,6097	0,014	-0,056	1,023	-0,705	0,242	0,067	-0,324	-0,303	0,048
093914,6187	0,016	-0,056	1,023	-0,866	0,181	-0,201	0,000	0,000	0,000
093914,6287	0,014	-0,058	1,024	-0,604	0,141	-0,067	0,000	0,000	0,000
093914,6378	0,014	-0,056	1,023	-0,584	0,121	-0,134	0,000	0,000	0,000
093914,6479	0,015	-0,057	1,023	-1,027	0,161	-0,134	-0,324	-0,303	0,048
093914,6580	0,014	-0,057	1,024	-0,826	0,302	-0,067	-0,324	-0,303	0,045
093914,6671	0,014	-0,056	1,023	-0,705	0,161	-0,282	-0,324	-0,303	0,048
093914,6759	0,014	-0,056	1,024	-0,685	0,262	-0,013	0,000	0,000	0,000
093914,6846	0,014	-0,056	1,025	-0,765	0,121	-0,107	0,000	0,000	0,000
093914,6946	0,014	-0,056	1,023	-1,068	0,141	0,000	0,000	0,000	0,000
093914,7042	0,015	-0,057	1,024	-0,987	0,181	-0,121	-0,324	-0,303	0,048
093914,7134	0,015	-0,057	1,023	-0,584	-0,020	-0,121	-0,324	-0,303	0,042
093914,7224	0,015	-0,057	1,023	-0,524	0,141	-0,255	-0,324	-0,303	0,048
093914,7308	0,015	-0,057	1,023	-0,564	0,020	-0,094	-0,327	-0,303	0,048
093914,7397	0,015	-0,056	1,023	-0,342	0,302	-0,188	-0,324	-0,303	0,045
093914,7487	0,015	-0,056	1,023	-0,584	0,121	-0,148	0,000	0,000	0,000
093914,7577	-0,043	-0,075	1,000	-0,786	0,584	-0,174	0,000	0,000	0,000
093914,7674	-0,011	0,271	1,102	2,699	-1,611	-8,187	0,000	0,000	0,000
093914,7757	0,057	-0,128	1,018	2,437	1,349	-35,940	-0,273	-0,321	0,024
093914,7847	0,101	0,056	1,084	-1,672	2,941	-57,346	-0,309	-0,306	0,036
093914,7939	-0,031	-0,128	1,064	1,934	3,203	-66,794	-0,309	-0,282	0,058
093914,8035	0,069	-0,155	0,907	1,088	2,941	-69,894	-0,330	-0,291	0,070
093914,8132	0,001	-0,106	1,019	-2,115	1,349	-69,384	0,000	0,000	0,000
093914,8234	0,125	-0,085	0,876	-2,236	-0,282	-60,258	0,000	0,000	0,000
093914,8323	0,118	-0,198	0,987	-6,123	2,820	-58,366	0,000	0,000	0,000
093914,8412	0,092	-0,090	1,102	0,443	3,484	-55,749	0,000	0,000	0,000
093914,8500	-0,141	-0,000	0,912	-3,887	2,659	-53,454	-0,321	-0,312	0,067
093914,8587	0,037	-0,031	1,062	-2,921	-0,645	-54,944	-0,327	-0,315	0,064
093914,8688	0,001	-0,139	0,969	-3,384	3,807	-55,387	0,000	0,000	0,000
093914,8784	0,005	-0,051	1,039	-1,551	3,203	-58,312	0,000	0,000	0,000
093914,8868	-0,055	-0,053	0,981	-5,660	2,659	-58,648	-0,321	-0,324	0,058
093914,8962	0,078	-0,166	1,065	-0,302	2,739	-58,514	-0,318	-0,312	0,055
093914,9052	0,005	-0,058	1,078	1,511	5,338	-61,305	-0,321	-0,318	0,070
