120653,3252	0,001	-0,052	1,024	-0,302	0,443	-0,081	0,000	0,000	0,000
120653,3292	0,000	-0,051	1,024	-0,645	0,242	0,201	-0,330	-0,306	0,079
120653,3332	0,000	-0,051	1,024	-0,624	0,060	0,295	0,000	0,000	0,000
120653,3372	-0,000	-0,051	1,024	-0,685	0,222	0,027	-0,330	-0,309	0,082
120653,3412	0,000	-0,052	1,024	-0,725	0,040	-0,174	0,000	0,000	0,000
120653,3452	0,001	-0,052	1,024	-0,584	0,101	-0,081	-0,327	-0,306	0,082
120653,3492	0,001	-0,051	1,024	-0,463	0,161	0,215	0,000	0,000	0,000
120653,3531	0,002	-0,051	1,023	-0,685	0,101	0,081	-0,330	-0,309	0,079
120653,3581	0,001	-0,051	1,024	-0,483	-0,081	0,040	0,000	0,000	0,000
120653,3621	0,000	-0,051	1,024	-0,423	0,222	0,013	-0,330	-0,309	0,082
120653,3671	0,000	-0,051	1,024	-0,544	0,302	-0,040	0,000	0,000	0,000
120653,3721	0,000	-0,051	1,025	-0,685	0,403	0,094	-0,330	-0,309	0,079
120653,3761	0,000	-0,051	1,025	-0,927	0,101	0,242	0,000	0,000	0,000
120653,3801	0,001	-0,052	1,024	-1,027	0,101	-0,148	-0,330	-0,309	0,085
120653,3841	0,001	-0,052	1,024	-1,027	0,081	-0,121	0,000	0,000	0,000
120653,3881	0,001	-0,051	1,024	-0,786	0,101	-0,067	-0,330	-0,306	0,082
120653,3930	0,001	-0,052	1,024	-0,685	0,342	0,000	0,000	0,000	0,000
120653,3970	0,001	-0,051	1,024	-0,886	0,161	0,000	-0,330	-0,309	0,079
120653,4010	0,000	-0,051	1,024	-0,967	0,141	-0,094	0,000	0,000	0,000
120653,4050	0,001	-0,051	1,024	-0,725	0,000	-0,188	-0,330	-0,309	0,082
120653,4090	0,002	-0,052	1,023	-0,725	-0,081	-0,174	0,000	0,000	0,000
120653,4130	0,002	-0,051	1,024	-0,987	0,081	-0,107	-0,330	-0,309	0,079
120653,4170	0,001	-0,051	1,024	-0,786	0,181	-0,188	0,000	0,000	0,000
120653,4220	0,001	-0,052	1,024	-0,745	0,161	-0,228	-0,330	-0,309	0,082
120653,4270	0,001	-0,052	1,024	-0,745	0,161	-0,054	0,000	0,000	0,000
120653,4319	0,001	-0,051	1,024	-0,544	0,242	0,054	0,000	0,000	0,000
120653,4359	0,000	-0,051	1,024	-0,584	0,161	-0,282	-0,330	-0,306	0,079
120653,4399	0,001	-0,051	1,024	-0,463	0,000	-0,121	0,000	0,000	0,000
120653,4439	0,001	-0,051	1,024	-0,544	0,181	-0,107	-0,330	-0,309	0,082
120653,4479	0,001	-0,051	1,024	-0,524	0,101	0,040	0,000	0,000	0,000
120653,4519	0,001	-0,051	1,024	-0,544	0,181	0,121	-0,330	-0,309	0,079
120653,4559	0,001	-0,051	1,024	-0,584	0,443	0,081	0,000	0,000	0,000
120653,4599	0,001	-0,051	1,024	-0,765	0,000	-0,403	0,000	0,000	0,000
120653,4639	0,001	-0,052	1,024	-0,725	0,040	-0,242	-0,330	-0,309	0,082
120653,4678	0,000	-0,051	1,024	-0,584	0,060	-0,027	0,000	0,000	0,000
120653,4728	-0,000	-0,051	1,024	-0,685	0,101	0,228	-0,327	-0,306	0,079
120653,4768	0,000	-0,052	1,023	-0,665	0,201	0,081	0,000	0,000	0,000
120653,4808	0,000	-0,051	1,023	-0,645	0,342	0,081	-0,330	-0,306	0,085
120653,4848	0,001	-0,051	1,023	-1,027	0,383	-0,013	0,000	0,000	0,000
120653,4888	0,000	-0,051	1,024	-1,128	0,060	-0,040	-0,327	-0,306	0,079
120653,4928	0,000	-0,051	1,024	-0,906	0,020	0,000	0,000	0,000	0,000
120653,4968	0,000	-0,051	1,024	-0,866	0,020	-0,040	-0,330	-0,309	0,082
120653,5008	0,000	-0,050	1,024	-0,786	0,222	0,000	0,000	0,000	0,000
120653,5047	0,001	-0,051	1,023	-0,544	0,141	-0,040	-0,330	-0,309	0,082
120653,5087	0,001	-0,051	1,024	-0,584	0,040	0,094	0,000	0,000	0,000
120653,5127	0,000	-0,050	1,025	-0,544	0,262	0,040	-0,330	-0,309	0,079
120653,5167	0,001	-0,052	1,024	-0,725	-0,020	0,148	0,000	0,000	0,000
120653,5207	0,001	-0,051	1,024	-0,524	-0,040	0,067	-0,330	-0,309	0,082
120653,5247	0,000	-0,051	1,024	-0,483	0,000	-0,161	0,000	0,000	0,000
120653,5287	0,000	-0,051	1,024	-0,765	0,081	0,000	-0,327	-0,306	0,079
120653,5327	-0,000	-0,051	1,024	-0,786	0,262	-0,027	0,000	0,000	0,000
120653,5367	0,000	-0,051	1,024	-0,705	-0,040	0,067	-0,327	-0,309	0,082
120653,5406	0,001	-0,052	1,024	-0,624	0,000	0,094	0,000	0,000	0,000
