120653,3382	0,000	0,000	0,000
120653,3681	0,000	0,000	0,000
120653,3980	0,000	0,000	0,000
120653,4289	0,000	0,000	0,000
120653,4589	0,000	0,000	0,000
120653,4898	0,000	0,000	0,000
120653,5197	0,000	0,000	0,000
120653,5506	0,000	0,000	0,000
120653,5805	0,000	0,000	0,000
120653,6144	0,000	0,000	0,000
120653,6424	0,000	0,000	0,000
120653,6733	0,000	0,000	0,000
120653,7022	0,000	0,000	0,000
120653,7321	0,000	0,000	0,000
120653,7631	0,000	0,000	0,000
120653,7920	0,000	0,000	0,000
120653,8299	0,000	0,000	0,000
120653,8538	0,000	0,000	0,000
120653,9356	0,000	0,000	0,000
120654,0094	0,000	0,000	0,000
120654,0323	0,000	0,000	0,000
120654,0433	0,000	0,000	0,000
120654,0734	0,000	0,000	0,000
120654,1050	0,000	0,000	0,000
120654,1339	0,000	0,000	0,000
120654,1641	0,000	0,000	0,000
120654,1937	0,000	0,000	0,000
120654,2239	0,000	0,000	0,000
120654,2562	0,000	0,000	0,000
120654,2871	0,000	0,000	0,000
120654,3180	0,000	0,000	0,000
120654,3489	0,000	0,000	0,000
120654,3801	0,000	0,000	0,000
120654,4090	0,000	0,000	0,000
120654,4447	0,000	0,000	0,000
120654,4696	0,000	0,000	0,000
120654,4995	0,000	0,000	0,000
120654,5294	0,000	0,000	0,000
120654,5591	0,000	0,000	0,000
120654,5936	0,000	0,000	0,000
120654,6222	0,000	0,000	0,000
120654,6505	0,000	0,000	0,000
120654,6817	0,000	0,000	0,000
120654,7134	0,000	0,000	0,000
120654,7460	0,000	0,000	0,000
120654,7745	0,000	0,000	0,000
120654,8062	0,000	0,000	0,000
120654,8335	0,000	0,000	0,000
120654,8636	0,000	0,000	0,000
120654,8932	0,000	0,000	0,000
120654,9240	0,000	0,000	0,000
120654,9549	0,000	0,000	0,000
120654,9838	0,000	0,000	0,000
120655,0158	0,000	0,000	0,000
120655,0447	0,000	0,000	0,000
120655,0776	0,000	0,000	0,000
120655,1313	0,000	0,000	0,000
120655,1508	0,000	0,000	0,000
120655,1677	0,000	0,000	0,000
120655,1980	0,000	0,000	0,000
120655,2284	0,000	0,000	0,000
120655,2590	0,000	0,000	0,000
120655,2918	0,000	0,000	0,000
120655,3190	0,000	0,000	0,000
120655,3493	0,000	0,000	0,000
120655,3840	0,000	0,000	0,000
120655,4115	0,000	0,000	0,000
120655,4387	0,000	0,000	0,000
120655,4713	0,000	0,000	0,000
120655,4999	0,000	0,000	0,000
120655,5291	0,000	0,000	0,000
120655,5610	0,000	0,000	0,000
120655,5920	0,000	0,000	0,000
120655,6227	0,000	0,000	0,000
120655,6515	0,000	0,000	0,000
120655,6809	0,000	0,000	0,000
120655,7118	0,000	0,000	0,000
120655,7447	0,000	0,000	0,000
120655,7717	0,000	0,000	0,000
120655,8006	0,000	0,000	0,000
120655,8316	0,000	0,000	0,000
