094557,9677	0,000	0,000	0,000
094557,9967	0,000	0,000	0,000
094558,0259	0,000	0,000	0,000
094558,0639	0,000	0,000	0,000
094558,0869	0,000	0,000	0,000
094558,1194	0,000	0,000	0,000
094558,1501	0,000	0,000	0,000
094558,1862	0,000	0,000	0,000
094558,2136	0,000	0,000	0,000
094558,2405	0,000	0,000	0,000
094558,2702	0,000	0,000	0,000
094558,3008	0,000	0,000	0,000
094558,3317	0,000	0,000	0,000
094558,3612	0,000	0,000	0,000
094558,3934	0,000	0,000	0,000
094558,4214	0,000	0,000	0,000
094558,4514	0,000	0,000	0,000
094558,4831	0,000	0,000	0,000
094558,5121	0,000	0,000	0,000
094558,5440	0,000	0,000	0,000
094558,5740	0,000	0,000	0,000
094558,6025	0,000	0,000	0,000
094558,6329	0,000	0,000	0,000
094558,6629	0,000	0,000	0,000
094558,6920	0,000	0,000	0,000
094558,7248	0,000	0,000	0,000
094558,7535	0,000	0,000	0,000
094558,7855	0,000	0,000	0,000
094558,8153	0,000	0,000	0,000
094558,8465	0,000	0,000	0,000
094558,8766	0,000	0,000	0,000
094558,9056	0,000	0,000	0,000
094558,9377	0,000	0,000	0,000
094558,9666	0,000	0,000	0,000
094558,9976	0,000	0,000	0,000
094559,0288	0,000	0,000	0,000
094559,0577	0,000	0,000	0,000
094559,0896	0,000	0,000	0,000
094559,1218	0,000	0,000	0,000
094559,1516	0,000	0,000	0,000
094559,1826	0,000	0,000	0,000
094559,2188	0,000	0,000	0,000
094559,2405	-540,000	0,000	567,000
094559,2715	-594,000	0,000	621,000
094559,3014	-594,000	0,000	621,000
094559,3472	-648,000	0,000	621,000
094559,3670	-621,000	27,000	621,000
094559,3929	-648,000	0,000	621,000
094559,4219	-648,000	0,000	675,000
094559,4587	-594,000	0,000	648,000
094559,4856	-594,000	0,000	648,000
094559,5146	-648,000	0,000	648,000
094559,5486	-648,000	0,000	675,000
094559,5793	-648,000	0,000	648,000
094559,6077	-648,000	0,000	702,000
094559,6347	-675,000	0,000	648,000
094559,6669	-648,000	0,000	648,000
094559,6946	-648,000	0,000	648,000
094559,7288	-648,000	0,000	675,000
094559,7552	-648,000	-27,000	648,000
094559,7847	-621,000	0,000	621,000
094559,8161	-621,000	0,000	675,000
094559,8510	-621,000	0,000	648,000
094559,8776	-648,000	0,000	621,000
094559,9089	-621,000	0,000	648,000
094559,9379	-648,000	0,000	675,000
094559,9722	-621,000	0,000	621,000
094559,9997	-675,000	-27,000	648,000
094600,0306	-648,000	0,000	648,000
094600,0586	-621,000	0,000	648,000
094600,0915	-648,000	0,000	621,000
094600,1214	-621,000	0,000	675,000
094600,1503	-621,000	0,000	648,000
094600,1863	-648,000	0,000	621,000
094600,2132	-621,000	0,000	675,000
094600,2433	-648,000	-27,000	675,000
094600,2767	-621,000	0,000	621,000
